7.250000000000000000e+02,2.600000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,2.800000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,3.000000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,3.200000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,3.400000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,3.600000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,3.800000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,4.000000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,4.200000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,4.400000000000000000e+02,-8.000000000000000000e+01
7.250000000000000000e+02,4.600000000000000000e+02,-8.000000000000000000e+01
